r_bohr,r_angstrom,total_hartree,nuclear_repulsion_hartree,electronic_hartree,one_electron_hartree,two_electron_hartree,scf_iterations,n_ao,n_mo,minimum_overlap_eigenvalue,point_group,scf_seconds
0.16951757360932387,0.08970483676212841,3.954273755777842,5.899093401989316,-1.9448196462114744,-1.9448196462114753,2.220446049250313e-16,2,92,92,6.99731594388689e-08,d2h,0.10167866600022535
0.17160386861965973,0.09080885653633268,3.8836737754201813,5.827374452824167,-1.943700677403986,-1.9437006774039864,1.1102230246251565e-16,2,92,92,7.16278509578079e-08,d2h,0.10122537499955797
0.17371584018244665,0.09192646375694262,3.813966245083315,5.756527435550732,-1.9425611904674165,-1.9425611904674165,-1.1102230246251565e-16,2,92,92,7.331903158836696e-08,d2h,0.1011702920004609
0.17585380430541248,0.09305782564804621,3.7451408630773857,5.686541749550439,-1.941400886473053,-1.9414008864730525,0.0,2,92,92,7.504732759027741e-08,d2h,0.10091024999928777
0.17801808088547075,0.09420311149179986,3.6771874585030817,5.617406923083038,-1.9402194645799566,-1.9402194645799569,-1.1102230246251565e-16,2,92,92,7.681336852712544e-08,d2h,0.10097079099978146
0.1802089937565862,0.09536249265375774,3.610095989569748,5.5491126117197584,-1.9390166221500102,-1.9390166221500102,0.0,2,92,92,7.861778221189865e-08,d2h,0.10091558400017675
0.18242687073822877,0.09653614260851255,3.5438565419255896,5.481648596795467,-1.9377920548698775,-1.937792054869878,2.220446049250313e-16,2,92,92,8.04611835520928e-08,d2h,0.10078920900014054
0.18467204368442428,0.09772423696565202,3.478459327000373,5.41500478387971,-1.9365454568793372,-1.9365454568793377,2.220446049250313e-16,2,92,92,8.234418681552242e-08,d2h,0.10075808399960806
0.18694484853340873,0.09892695349603488,3.4138946803602814,5.349171201266294,-1.935276520906013,-1.9352765209060137,3.3306690738754696e-16,2,92,92,8.426739422683062e-08,d2h,0.10081566699955147
0.18924562535789363,0.10014447215838998,3.3501530600755762,5.28413799848129,-1.9339849384057137,-1.933984938405714,2.220446049250313e-16,2,92,92,8.623140248845161e-08,d2h,0.10051554200072133
0.1915747184159502,0.1013769751262432,3.2872250451008687,5.219895444809077,-1.9326703997082082,-1.9326703997082082,1.1102230246251565e-16,2,92,92,8.82367919057542e-08,d2h,0.10140679200048908
0.1939324762025194,0.10262464681517537,3.2251013336683996,5.156433927836419,-1.9313325941680195,-1.93133259416802,3.3306690738754696e-16,2,92,92,9.028412822929324e-08,d2h,0.10066354099944874
0.1963192515015563,0.10388767391041577,3.1637727416949772,5.093743952014167,-1.9299712103191897,-1.9299712103191902,2.220446049250313e-16,2,92,92,9.237396047888399e-08,d2h,0.10041287499916507
0.1987354014388159,0.1051662453947753,3.1032302012025186,5.031816137236457,-1.9285859360339384,-1.9285859360339386,0.0,2,92,92,9.450682005547429e-08,d2h,0.10131666600136668
0.20118128753528905,0.1064605525769235,3.0434647587532124,4.9706412174372385,-1.927176458684026,-1.927176458684026,-1.1102230246251565e-16,2,92,92,9.668321058159185e-08,d2h,0.10103354199964087
0.20365727576129525,0.10777078912001323,2.9844675738993045,4.91021003920376,-1.925742465304456,-1.9257424653044555,-2.220446049250313e-16,2,92,92,9.890361297318087e-08,d2h,0.10078458300085913
0.20616373659124201,0.10909715107065807,2.926229917648675,4.850513560407021,-1.9242836427583456,-1.9242836427583456,-1.1102230246251565e-16,2,92,92,1.011684770564926e-07,d2h,0.10121887499917648
0.20870104505905776,0.11043983688826617,2.8687431709463365,4.791542848848802,-1.9227996779024652,-1.9227996779024652,1.1102230246251565e-16,2,92,92,1.0347821958932375e-07,d2h,0.10095916699901863
0.21126958081430672,0.11179904747473497,2.811998823172774,4.733289080925188,-1.9212902577524145,-1.9212902577524145,-1.1102230246251565e-16,2,92,92,1.0583321667889114e-07,d2h,0.100240166999356
0.21386972817899502,0.11317498620451169,2.7559884706599176,4.6757435403063,-1.9197550696463823,-1.9197550696463828,1.1102230246251565e-16,2,92,92,1.0823380561459477e-07,d2h,0.10078595800041512
0.21650187620507552,0.11456785895502351,2.700703815225026,4.618897616632092,-1.9181938014070656,-1.9181938014070656,0.0,2,92,92,1.1068027328943593e-07,d2h,0.10091179199844191
0.21916641873266018,0.11597787413748235,2.646136662723599,4.5627428042240465,-1.9166061415004476,-1.916606141500448,1.1102230246251565e-16,2,92,92,1.1317285297395892e-07,d2h,0.10117233299934014
0.2218637544489495,0.1174052427280689,2.592278921621582,4.507270700812456,-1.9149917791908742,-1.9149917791908742,1.1102230246251565e-16,2,92,92,1.157117203960806e-07,d2h,0.10105583400036267
0.2245942869478867,0.11885017829950027,2.5391226015878354,4.452473006279246,-1.9133504046914105,-1.91335040469141,-2.220446049250313e-16,2,92,92,1.1829698276357584e-07,d2h,0.1025828330002696
0.22735842479054602,0.12031289705298612,2.486659812106983,4.398341521416021,-1.911681709309038,-1.9116817093090384,0.0,2,92,92,1.209286780373507e-07,d2h,0.10076858300089953
0.23015658156626484,0.12179361785057836,2.4348827611134984,4.344868146697288,-1.9099853855837896,-1.90998538558379,0.0,2,92,92,1.2360676017114794e-07,d2h,0.1013257499998872
0.23298917595452748,0.1232925622479187,2.3837837536470854,4.292044881068513,-1.9082611274214276,-1.9082611274214272,-2.220446049250313e-16,2,92,92,1.2633109439685796e-07,d2h,0.10213416700025846
0.23585663178761088,0.12480995452738917,2.3333551905297805,4.23986382074896,-1.9065086302191796,-1.9065086302191794,2.220446049250313e-16,2,92,92,1.2910144814360488e-07,d2h,0.10113920900039375
0.23875937811400158,0.1263460217316712,2.283589567064812,4.188317158049077,-1.9047275909842645,-1.904727590984265,0.0,2,92,92,1.3191748184409374e-07,d2h,0.10167787499995029
0.24169784926259252,0.12790099369771682,2.2344794717572,4.137397180202255,-1.902917708445055,-1.9029177084450548,-2.220446049250313e-16,2,92,92,1.3477873476422384e-07,d2h,0.10159241600013047
0.24467248490767077,0.12947510309113888,2.186017585056032,4.08709626821078,-1.9010786831547475,-1.901078683154748,3.3306690738754696e-16,2,92,92,1.3768461746161408e-07,d2h,0.10080550000020594
0.24768373013470413,0.13106858544102376,2.138196678117839,4.037406895705844,-1.8992102175880055,-1.8992102175880055,1.1102230246251565e-16,2,92,92,1.406343933836137e-07,d2h,0.10132954199980304
0.25073203550693834,0.13268167917517304,2.0910096115907386,3.9883216278213776,-1.897312016230639,-1.8973120162306394,3.3306690738754696e-16,2,92,92,1.4362717327208748e-07,d2h,0.10111150000011548
0.2538178571328133,0.1343146256557787,2.044449334418579,3.939833120081611,-1.8953837856630322,-1.8953837856630322,0.0,2,92,92,1.4666189046133183e-07,d2h,0.10133370800031116
0.25694165673420877,0.1359676692155372,1.99850888266407,3.8919341173021302,-1.8934252346380602,-1.8934252346380598,-3.3306690738754696e-16,2,92,92,1.4973729633545215e-07,d2h,0.10096541599887132
0.260103901715531,0.13764105719420852,1.9531813783501264,3.8446174525043237,-1.8914360741541973,-1.8914360741541971,0.0,2,92,92,1.528519314397196e-07,d2h,0.10201408300054027
0.2633050652336488,0.13933503997562469,1.908460028317811,3.797876045842987,-1.8894160175251762,-1.8894160175251764,1.1102230246251565e-16,2,92,92,1.5600411308942898e-07,d2h,0.10177250000015192
0.26654562626869016,0.14104987102515373,1.8643381230997487,3.751702903547005,-1.8873647804472564,-1.8873647804472566,0.0,2,92,92,1.5919191528414053e-07,d2h,0.10135400000035588
0.26982606969571094,0.14278580692762533,1.8208090358072406,3.70609111687289,-1.8852820810656492,-1.885282081065649,-2.220446049250313e-16,2,92,92,1.6241314413958617e-07,d2h,0.10120983299930231
0.27314688635724527,0.14454310742572252,1.7778662210295162,3.661033861071047,-1.883167640041531,-1.8831676400415311,0.0,2,92,92,1.6566531726391604e-07,d2h,0.100714500000322
0.27650857313674837,0.1463220354588462,1.7355032137433786,3.616524394364604,-1.8810211806212256,-1.8810211806212258,0.0,2,92,92,1.6894563781251425e-07,d2h,0.10438641600012488
0.27991163303294403,0.14812285720245796,1.693713628231173,3.5725560569406762,-1.8788424287095031,-1.8788424287095031,0.0,2,92,92,1.722509653915703e-07,d2h,0.10156966700014891
0.28335657523508684,0.14994584210790726,1.6524911570053846,3.529122269953856,-1.8766311129484712,-1.8766311129484707,-1.1102230246251565e-16,2,92,92,1.7557779298443254e-07,d2h,0.10195391600063886
0.2868439151991501,0.15179126294274828,1.6118295697378446,3.4862165345418608,-1.8743869648040161,-1.8743869648040161,0.0,2,92,92,1.7892221185003315e-07,d2h,0.10147037499882572
0.2903741747249523,0.15365939583155347,1.5717227121917965,3.443832430853115,-1.8721097186613185,-1.872109718661318,-1.1102230246251565e-16,2,92,92,1.8227988398524775e-07,d2h,0.1006817500001489
0.2939478820342325,0.15555052029722935,1.5321645051549264,3.401963617086183,-1.8697991119312565,-1.8697991119312563,0.0,2,92,92,1.856460079662784e-07,d2h,0.10160600000017439
0.29756557184968585,0.15746491930284023,1.4931489433720408,3.3606038285408446,-1.8674548851688038,-1.8674548851688038,0.0,2,92,92,1.8901528137698955e-07,d2h,0.100947291999546
0.30122778547497336,0.15940287929394756,1.454670094475462,3.3197468766807434,-1.8650767822052814,-1.8650767822052816,0.0,2,92,92,1.9238187032727353e-07,d2h,0.10150370900009875
0.30493507087571486,0.16136469024146954,1.4167220979124955,3.279386648207412,-1.8626645502949164,-1.8626645502949164,0.0,2,92,92,1.957393681995517e-07,d2h,0.1010039169996162
0.3086879827614796,0.1633506456850688,1.3792991638687693,3.23951710414555,-1.860217940276781,-1.860217940276781,0.0,2,92,92,1.990807643106199e-07,d2h,0.10149224999986473
0.3124870826687856,0.16536104277707367,1.3423955721869856,3.200132278939446,-1.8577367067524606,-1.8577367067524606,0.0,2,92,92,2.0239840367482733e-07,d2h,0.10140624999985448
0.31633293904512094,0.16739618232694023,1.3060056712808574,3.1612262795603536,-1.8552206082794962,-1.8552206082794962,0.0,2,92,92,2.0568395073652898e-07,d2h,0.1015549160001683
0.3202261273339983,0.16945636884626147,1.2701238770444658,3.122793284624749,-1.852669407580283,-1.8526694075802832,1.1102230246251565e-16,2,92,92,2.089283609621813e-07,d2h,0.10134829200069362
0.32416723006105713,0.17154191059433038,1.2347446717578179,3.0848275435232893,-1.8500828717654714,-1.8500828717654714,1.1102230246251565e-16,2,92,92,2.1212184945560354e-07,d2h,0.1007798750015354
0.32815683692122516,0.173653119624264,1.1998626029894235,3.0473233755603646,-1.847460772570941,-1.8474607725709409,-2.220446049250313e-16,2,92,92,2.152538611401989e-07,d2h,0.1013122080003086
0.3321955448669523,0.17579031182969465,1.165472282497929,3.0102751691041205,-1.8448028866061916,-1.8448028866061916,0.0,2,92,92,2.1831306126532506e-07,d2h,0.10102349999942817
0.3362839581975311,0.1779538069920364,1.1315683851343277,2.973677380746799,-1.8421089956124712,-1.8421089956124712,0.0,2,92,92,2.212873205744218e-07,d2h,0.10055787500095903
0.3404226886495161,0.1801439288283328,1.0981456477476212,2.9375245344753025,-1.8393788867276812,-1.8393788867276815,2.220446049250313e-16,2,92,92,2.2416371938576385e-07,d2h,0.10072233299979416
0.3446123554882559,0.18236100503969374,1.065198868096624,2.901811220851828,-1.8366123527552038,-1.8366123527552038,0.0,2,92,92,2.2692857269498917e-07,d2h,0.1014329160007037
0.3488535856005521,0.18460536736032823,1.0327229037710854,2.866532096204481,-1.8338091924333957,-1.8338091924333957,0.0,2,92,92,2.2956746016188627e-07,d2h,0.10058362499876239
0.35314701358845824,0.1868773516071809,1.000712671125863,2.831681881827707,-1.830969210701844,-1.830969210701844,0.0,2,92,92,2.320652937354778e-07,d2h,0.10152100000050268
0.3574932818642336,0.18917729773017924,0.9691631442315021,2.7972553631924564,-1.8280922189609543,-1.8280922189609543,0.0,2,92,92,2.3440641245080515e-07,d2h,0.10040945800028567
0.3618930407464651,0.19150554986309906,0.9380693538454845,2.7632473891659592,-1.8251780353204747,-1.8251780353204747,0.0,2,92,92,2.3657470409393855e-07,d2h,0.10136100000090664
0.3663469485573725,0.19386245637505636,0.9074263864077451,2.729652871240972,-1.822226484833227,-1.8222264848332268,-1.1102230246251565e-16,2,92,92,2.3855378337956413e-07,d2h,0.10127333299897145
0.3708556717213111,0.19624836992263262,0.8772293830641913,2.696466782774392,-1.8192373997102007,-1.8192373997102007,0.0,2,92,92,2.403272087284231e-07,d2h,0.1008964160009782
0.37541988486448685,0.1986636475026417,0.8474735387219232,2.663684158235156,-1.8162106195132328,-1.8162106195132328,0.0,2,92,92,2.4187876390459207e-07,d2h,0.10076712499903806
0.3800402709158985,0.2011086505055463,0.8181541011391711,2.631300092461245,-1.8131459913220738,-1.813145991322074,1.1102230246251565e-16,2,92,92,2.4319280507711055e-07,d2h,0.10122945799957961
0.38471752120952185,0.20358374476953134,0.789266370052931,2.599309739925746,-1.810043369872815,-1.810043369872815,0.0,2,92,92,2.4425468524240816e-07,d2h,0.10061145899999246
0.3894523355877526,0.2060893006352437,0.760805696345884,2.567708314011836,-1.8069026176659522,-1.8069026176659522,0.0,2,92,92,2.450512666436351e-07,d2h,0.10099450000052457
0.394245422506121,0.20862569300120476,0.7327674812549625,2.5364910862965675,-1.803723605041605,-1.803723605041605,0.0,2,92,92,2.4557151946953996e-07,d2h,0.10113820799961104
0.39909749913929576,0.21119330137990527,0.7051471756213025,2.5056533858433747,-1.8005062102220721,-1.8005062102220721,0.0,2,92,92,2.4580723484933675e-07,d2h,0.10077908400126034
0.4040092914883932,0.2137925099545909,0.6779402791818961,2.475190598503176,-1.7972503193212797,-1.7972503193212797,-1.1102230246251565e-16,2,92,92,2.4575384437303485e-07,d2h,0.10142966700004763
0.4089815344896063,0.21642370763674626,0.6511423399021046,2.4450981662239664,-1.7939558263218618,-1.7939558263218616,-1.1102230246251565e-16,2,92,92,2.454113532822049e-07,d2h,0.10069383299924084
0.4140149721241705,0.21908728812428635,0.6247489533462982,2.4153715863688197,-1.7906226330225214,-1.7906226330225214,1.1102230246251565e-16,2,92,92,2.4478539775984704e-07,d2h,0.10091275000013411
0.41911035752968395,0.2217836499604646,0.5987557620847976,2.3860064110421653,-1.7872506489573676,-1.7872506489573676,0.0,2,92,92,2.438884291697078e-07,d2h,0.1029347500007134
0.42426845311279693,0.22451319659350555,0.5731584551325093,2.356998246424269,-1.7838397912917596,-1.7838397912917596,0.0,2,92,92,2.4274101492306277e-07,d2h,0.10060120900016045
0.42949003066328795,0.22727633643697148,0.5479527674153386,2.3283427521138,-1.7803899846984612,-1.7803899846984612,0.0,2,92,92,2.413732578083407e-07,d2h,0.10095287500007544
0.43477587146954494,0.23007348293087224,0.5231344792590569,2.300035640478378,-1.7769011612193213,-1.7769011612193213,0.0,2,92,92,2.3982634453902643e-07,d2h,0.10116670900060853
0.44012676643546633,0.23290505460352665,0.49869941589507305,2.2720726760130483,-1.7733732601179752,-1.7733732601179755,2.220446049250313e-16,2,92,92,2.3815418426187475e-07,d2h,0.10122929200042563
0.4455435161988023,0.23577147513418614,0.4746434469769767,2.244449674706518,-1.7698062277295414,-1.7698062277295414,-1.1102230246251565e-16,2,92,92,2.3642515352473442e-07,d2h,0.10128200000144716
0.4510269312509509,0.23867317341642805,0.450962486101828,2.217162503415126,-1.7662000173132981,-1.7662000173132983,2.220446049250313e-16,2,92,92,2.3472392991084344e-07,d2h,0.10103395900114265
0.4565778320582298,0.24161058362232976,0.4276524903296448,2.1902070792444097,-1.762554588914765,-1.7625545889147651,2.220446049250313e-16,2,92,92,2.3315339474513194e-07,d2h,0.1007572500002425
0.46219704918464033,0.24458414526743277,0.40470945969562633,2.163579368938194,-1.7588699092425677,-1.758869909242568,1.1102230246251565e-16,2,92,92,2.31836602134529e-07,d2h,0.10337208400051168
0.46788542341614153,0.2475943032765057,0.3821294367087258,2.1372753882751137,-1.7551459515663879,-1.7551459515663879,0.0,2,92,92,2.309188005295736e-07,d2h,0.10195112499968673
0.473643805886455,0.2506415080501172,0.35990850583180867,2.111291201472455,-1.7513826956406464,-1.7513826956406464,-1.1102230246251565e-16,2,92,92,2.305694873628832e-07,d2h,0.10117962500044086
0.47947305820441677,0.25372621553202784,0.33804279293908446,2.0856229205972685,-1.7475801276581842,-1.7475801276581842,1.1102230246251565e-16,2,92,92,2.3098449452815772e-07,d2h,0.10127800000009302
0.4853740525828978,0.2568488872774118,0.31652846474649543,2.060266704984623,-1.7437382402381276,-1.7437382402381276,0.0,2,92,92,2.323880806222324e-07,d2h,0.10110533300030511
0.49134767196931,0.26000999052191764,0.2953617282129025,2.0352187606629397,-1.739857032450037,-1.739857032450037,-1.1102230246251565e-16,2,92,92,2.350350257332348e-07,d2h,0.10102866699890001
0.49739481017771897,0.2632099982515795,0.27453882990992573,2.0104753397863164,-1.7359365098763906,-1.7359365098763908,1.1102230246251565e-16,2,92,92,2.3921270115084787e-07,d2h,0.10110712499954388
0.5035163720225829,0.26644938927358847,0.25405605535950815,1.9860327400737419,-1.7319766847142337,-1.7319766847142337,0.0,2,92,92,2.4524309374086905e-07,d2h,0.10177070799909416
0.5097132734541368,0.269728648287935,0.233909728339465,1.9618873042551412,-1.7279775759156761,-1.7279775759156761,-1.1102230246251565e-16,2,92,92,2.5348474910862947e-07,d2h,0.10385358300118241
0.5159864416954432,0.2730482659599332,0.21409621015842928,1.938035419524147,-1.7239392093657178,-1.7239392093657178,1.1102230246251565e-16,2,92,92,2.64334597250958e-07,d2h,0.10169637500075623
0.5223368153811303,0.27640873899363727,0.1946118989013228,1.9144735169975255,-1.7198616180962027,-1.719861618096203,2.220446049250313e-16,2,92,92,2.782295709498883e-07,d2h,0.10117016699950909
0.5287653446978362,0.27981057020616207,0.17545322864927992,1.8911980711811804,-1.7157448425319006,-1.7157448425319006,1.1102230246251565e-16,2,92,92,2.9564795852334225e-07,d2h,0.11596037500021339
0.5352729915263827,0.28325426860291775,0.1566166686766005,1.868205599442638,-1.7115889307660375,-1.7115889307660375,-1.1102230246251565e-16,2,92,92,3.1711032344776927e-07,d2h,0.10311829099919123
0.541860729585699,0.28674034945377136,0.1380987226294228,1.8454926614899538,-1.707393938860531,-1.7073939388605308,-2.220446049250313e-16,2,92,92,3.4317979560751853e-07,d2h,0.10610562500005472
0.5485295445785147,0.2902693343701438,0.11989592769047852,1.8230558588569583,-1.7031599311664798,-1.7031599311664798,0.0,2,92,92,3.7446146064933867e-07,d2h,0.10086916699947324
0.5552804343388494,0.29384175138305846,0.10200485373487866,1.8008918343947427,-1.6988869806598639,-1.698886980659864,1.1102230246251565e-16,2,92,92,4.1160034076354273e-07,d2h,0.10121799999978975
0.5621144089813144,0.2974581350221475,0.08442210248193283,1.778997271769352,-1.6945751692874191,-1.6945751692874191,-1.1102230246251565e-16,2,92,92,4.55277249446962e-07,d2h,0.10096725000039442
0.5690324910522526,0.30111902639563276,0.06714430664869553,1.757368894965565,-1.6902245883168696,-1.6902245883168694,-1.1102230246251565e-16,2,92,92,5.062013004527226e-07,d2h,0.10072991599918169
0.5760357156827404,0.3048249732712897,0.05016812910967494,1.7360034677967153,-1.6858353386870404,-1.6858353386870404,0.0,2,92,92,5.650970039538101e-07,d2h,0.10505045799982327
0.5831251307434693,0.30857653015840814,0.03349026206853212,1.7148977934204728,-1.6814075313519408,-1.6814075313519408,1.1102230246251565e-16,2,92,92,6.326823131442336e-07,d2h,0.10366887499912991
0.590301797001537,0.3123742583907619,0.01710742624596706,1.6940487138605074,-1.6769412876145404,-1.6769412876145404,1.1102230246251565e-16,2,92,92,7.096309897734201e-07,d2h,0.10313029099961568
0.5975667882791664,0.31621872621059977,0.0010163700888762284,1.6734531095339724,-1.672436739445096,-1.672436739445096,-1.1102230246251565e-16,2,92,92,7.965067956875375e-07,d2h,0.10146304200134182
0.6049211916143773,0.32011050885366876,-0.014786130995484648,1.6531078987847332,-1.6678940297802178,-1.6678940297802178,0.0,2,92,92,8.936452364117175e-07,d2h,0.10193175000131305
0.6123661074236376,0.3240501886352861,-0.030303275376298844,1.633010037422263,-1.6633133127985618,-1.6633133127985618,0.0,2,92,92,1.0009356436888557e-06,d2h,0.10079733299971849
0.6199026496665151,0.32803835503746864,-0.04553823590369377,1.613156518266156,-1.6586947541698498,-1.6586947541698498,0.0,2,92,92,1.1174161897561131e-06,d2h,0.10191895900061354
0.6275319460123548,0.332075604797135,-0.060494160578332234,1.5935443706961685,-1.6540385312745007,-1.6540385312745007,0.0,2,92,92,1.2405565870323573e-06,d2h,0.10176133400091203
0.6352551380090101,0.33616254199539386,-0.07517417318334618,1.5741706602077359,-1.649344833391082,-1.649344833391082,0.0,2,92,92,1.3652445210469808e-06,d2h,0.10075275000053807
0.6430733812536477,0.3402997781479307,-0.08958137387730236,1.5550324879728925,-1.6446138618501949,-1.6446138618501949,0.0,2,92,92,1.4834129652775811e-06,d2h,0.10110016599901428
0.6509878455656565,0.3444879322965068,-0.10371883974659757,1.536126990406526,-1.6398458301531236,-1.6398458301531236,0.0,2,92,92,1.5867905207272448e-06,d2h,0.10162024999954156
0.6589997151616842,0.34872763110158456,-0.11758962531666461,1.5174513387379114,-1.635040964054576,-1.635040964054576,0.0,2,92,92,1.6722767399664697e-06,d2h,0.101759041999685
0.667110188832828,0.3530195089360929,-0.13119676302153116,1.4990027385874503,-1.6301995016089814,-1.6301995016089814,0.0,2,92,92,1.7428336035673123e-06,d2h,0.10144616599973233
0.6753204801240055,0.3573642079803464,-0.14454326363242043,1.4807784295485535,-1.625321693180974,-1.625321693180974,0.0,2,92,92,1.8033049060047865e-06,d2h,0.10068395900088944
0.683631817515534,0.36176237831813274,-0.15763211664563503,1.4627756847746152,-1.6204078014202503,-1.6204078014202503,1.1102230246251565e-16,2,92,92,1.8575605377391725e-06,d2h,0.10133266699995147
0.6920454446069441,0.36621467803398267,-0.17046629063126562,1.4449918105709991,-1.6154581012022646,-1.6154581012022646,-1.1102230246251565e-16,2,92,92,1.9081081376277376e-06,d2h,0.10105558400027803
0.7005626203030557,0.37072177331163736,-0.18304873354432583,1.4274241459919896,-1.6104728795363155,-1.6104728795363152,-2.220446049250313e-16,2,92,92,1.9564886744420216e-06,d2h,0.10107295799934946
0.7091846190023441,0.3752843385337271,-0.19538237300024025,1.410070062442647,-1.6054524354428872,-1.6054524354428872,-5.551115123125783e-17,2,92,92,2.0036560820902426e-06,d2h,0.10139508299835143
0.7179127307876237,0.37990305638267735,-0.20747011651743347,1.3929269632854921,-1.6003970798029257,-1.6003970798029257,5.551115123125783e-17,2,92,92,2.050219230463186e-06,d2h,0.10083933299938508
0.7267482616190799,0.38457861794285614,-0.21931485172949983,1.375992283451987,-1.595307135181487,-1.595307135181487,0.0,2,92,92,2.0965828644049055e-06,d2h,0.10131245800039324
0.7356925335296755,0.38931172280397913,-0.2309194465703467,1.359263489058725,-1.5901829356290715,-1.5901829356290715,-1.1102230246251565e-16,2,92,92,2.1430292593066696e-06,d2h,0.10102616599942849
0.7447468848229617,0.39410307916578663,-0.24228674943549572,1.3427380770282997,-1.5850248264637954,-1.5850248264637954,-5.551115123125783e-17,2,92,92,2.1897668001700533e-06,d2h,0.10065812500033644
0.7539126702733256,0.3989534039440099,-0.25341958932317404,1.3264135747147707,-1.5798331640379448,-1.5798331640379448,5.551115123125783e-17,2,92,92,2.2369601843676236e-06,d2h,0.10186037499988743
0.7631912613287002,0.4038634228776406,-0.26432077595878245,1.3102875395336955,-1.574608315492478,-1.574608315492478,0.0,2,92,92,2.284750272512577e-06,d2h,0.10146245900068607
0.7725840463157692,0.4088338706375208,-0.27499309990674975,1.2943575585966498,-1.5693506585033996,-1.5693506585033996,5.551115123125783e-17,2,92,92,2.3332680846004613e-06,d2h,0.1011757079995732
0.7820924306476994,0.41386549093627,-0.28543933267291566,1.2786212483501953,-1.564060581023111,-1.564060581023111,0.0,2,92,92,2.382645502828629e-06,d2h,0.10137195799870824
0.791717837034427,0.4189590366395637,-0.295662226801665,1.2630762542192366,-1.5587384810209017,-1.5587384810209015,-1.1102230246251565e-16,2,92,92,2.4330241900830936e-06,d2h,0.10080062499946507
0.8014617056955343,0.4241152698787833,-0.30566451597090827,1.2477202502547111,-1.5533847662256193,-1.5533847662256195,1.1102230246251565e-16,2,92,92,2.4845636526854667e-06,d2h,0.10163358299905667
0.8113254945757448,0.42933496216505085,-0.31544891508789086,1.2325509387855687,-1.5479998538734594,-1.5479998538734596,1.1102230246251565e-16,2,92,92,2.5374490462356334e-06,d2h,0.10094204100096249
0.8213106795630702,0.4346188945046677,-0.3250181203891316,1.2175660500749739,-1.5425841704641055,-1.5425841704641055,0.0,2,92,92,2.5918990932584045e-06,d2h,0.10231162499985658
0.8314187547096447,0.43996785751597467,-0.3343748095462789,1.2027633419806953,-1.5371381515269742,-1.5371381515269742,-5.551115123125783e-17,2,92,92,2.64817435370798e-06,d2h,0.1021154160007427
0.8416512324552737,0.44538265154764956,-0.3435216417801552,1.188140599619619,-1.5316622413997742,-1.5316622413997745,2.220446049250313e-16,2,92,92,2.7065859863156615e-06,d2h,0.10139895899919793
0.8520096438537359,0.4508640867984601,-0.35246125798402633,1.1736956350363446,-1.5261568930203708,-1.5261568930203708,-5.551115123125783e-17,2,92,92,2.767505056200373e-06,d2h,0.10227250000025379
0.8624955388018709,0.4564129834384928,-0.3611962808571506,1.1594262868758052,-1.5206225677329557,-1.5206225677329557,-1.1102230246251565e-16,2,92,92,2.8313723502313518e-06,d2h,0.10162970800047333
0.8731104862714845,0.4620301717318715,-0.36972931504817985,1.1453304200598742,-1.515059735108054,-1.515059735108054,-1.1102230246251565e-16,2,92,92,2.898708605315163e-06,d2h,0.10137958400082425
0.8838560745441091,0.46771649216098726,-0.3780629473084082,1.1314059254678965,-1.5094688727763048,-1.5094688727763048,5.551115123125783e-17,2,92,92,2.970124936273788e-06,d2h,0.10160158300095645
